year,province_code,subject_track,score,count,cumulative_count,rank_min,rank_max,source_id
2024,AH,history,602,106,3360,3255,3360,src_collected_ah_2024_score_segments
2024,AH,history,603,124,3254,3131,3254,src_collected_ah_2024_score_segments
2024,AH,history,604,118,3130,3013,3130,src_collected_ah_2024_score_segments
2024,AH,history,605,104,3012,2909,3012,src_collected_ah_2024_score_segments
2024,AH,history,606,113,2908,2796,2908,src_collected_ah_2024_score_segments
2024,AH,history,607,102,2795,2694,2795,src_collected_ah_2024_score_segments
2024,AH,history,608,113,2693,2581,2693,src_collected_ah_2024_score_segments
2024,AH,history,609,87,2580,2494,2580,src_collected_ah_2024_score_segments
2024,AH,history,610,101,2493,2393,2493,src_collected_ah_2024_score_segments
2024,AH,history,611,84,2392,2309,2392,src_collected_ah_2024_score_segments
2024,AH,history,612,96,2308,2213,2308,src_collected_ah_2024_score_segments
2024,AH,history,613,77,2212,2136,2212,src_collected_ah_2024_score_segments
2024,AH,history,614,78,2135,2058,2135,src_collected_ah_2024_score_segments
2024,AH,history,615,84,2057,1974,2057,src_collected_ah_2024_score_segments
2024,AH,history,616,81,1973,1893,1973,src_collected_ah_2024_score_segments
2024,AH,history,617,72,1892,1821,1892,src_collected_ah_2024_score_segments
2024,AH,history,618,66,1820,1755,1820,src_collected_ah_2024_score_segments
2024,AH,history,619,70,1754,1685,1754,src_collected_ah_2024_score_segments
2024,AH,history,620,84,1684,1601,1684,src_collected_ah_2024_score_segments
2024,AH,history,621,86,1600,1515,1600,src_collected_ah_2024_score_segments
2024,AH,history,622,63,1514,1452,1514,src_collected_ah_2024_score_segments
2024,AH,history,623,76,1451,1376,1451,src_collected_ah_2024_score_segments
2024,AH,history,624,57,1375,1319,1375,src_collected_ah_2024_score_segments
2024,AH,history,625,59,1318,1260,1318,src_collected_ah_2024_score_segments
2024,AH,history,626,64,1259,1196,1259,src_collected_ah_2024_score_segments
2024,AH,history,627,52,1195,1144,1195,src_collected_ah_2024_score_segments
2024,AH,history,628,55,1143,1089,1143,src_collected_ah_2024_score_segments
2024,AH,history,629,38,1088,1051,1088,src_collected_ah_2024_score_segments
2024,AH,history,630,56,1050,995,1050,src_collected_ah_2024_score_segments
2024,AH,history,631,72,994,923,994,src_collected_ah_2024_score_segments
2024,AH,history,632,49,922,874,922,src_collected_ah_2024_score_segments
2024,AH,history,633,45,873,829,873,src_collected_ah_2024_score_segments
2024,AH,history,634,40,828,789,828,src_collected_ah_2024_score_segments
2024,AH,history,635,36,788,753,788,src_collected_ah_2024_score_segments
2024,AH,history,636,39,752,714,752,src_collected_ah_2024_score_segments
2024,AH,history,637,40,713,674,713,src_collected_ah_2024_score_segments
2024,AH,history,638,36,673,638,673,src_collected_ah_2024_score_segments
2024,AH,history,639,33,637,605,637,src_collected_ah_2024_score_segments
2024,AH,history,640,43,604,562,604,src_collected_ah_2024_score_segments
2024,AH,history,641,45,561,517,561,src_collected_ah_2024_score_segments
2024,AH,history,642,33,516,484,516,src_collected_ah_2024_score_segments
2024,AH,history,643,37,483,447,483,src_collected_ah_2024_score_segments
2024,AH,history,644,34,446,413,446,src_collected_ah_2024_score_segments
2024,AH,history,645,24,412,389,412,src_collected_ah_2024_score_segments
2024,AH,history,646,35,388,354,388,src_collected_ah_2024_score_segments
2024,AH,history,647,26,353,328,353,src_collected_ah_2024_score_segments
2024,AH,history,648,24,327,304,327,src_collected_ah_2024_score_segments
2024,AH,history,649,18,303,286,303,src_collected_ah_2024_score_segments
2024,AH,history,650,17,285,269,285,src_collected_ah_2024_score_segments
2024,AH,history,651,26,268,243,268,src_collected_ah_2024_score_segments
2024,AH,history,652,21,242,222,242,src_collected_ah_2024_score_segments
2024,AH,history,653,12,221,210,221,src_collected_ah_2024_score_segments
2024,AH,history,654,24,209,186,209,src_collected_ah_2024_score_segments
2024,AH,history,655,11,185,175,185,src_collected_ah_2024_score_segments
2024,AH,history,656,15,174,160,174,src_collected_ah_2024_score_segments
2024,AH,history,657,16,159,144,159,src_collected_ah_2024_score_segments
2024,AH,history,658,18,143,126,143,src_collected_ah_2024_score_segments
2024,AH,history,659,17,125,109,125,src_collected_ah_2024_score_segments
2024,AH,history,660,6,108,103,108,src_collected_ah_2024_score_segments
2024,AH,history,661,13,102,90,102,src_collected_ah_2024_score_segments
2024,AH,history,662,9,89,81,89,src_collected_ah_2024_score_segments
2024,AH,history,663,7,80,74,80,src_collected_ah_2024_score_segments
2024,AH,history,664,6,73,68,73,src_collected_ah_2024_score_segments
2024,AH,history,665,6,67,62,67,src_collected_ah_2024_score_segments
2024,AH,history,666,9,61,53,61,src_collected_ah_2024_score_segments
2024,AH,history,667,10,52,43,52,src_collected_ah_2024_score_segments
2024,AH,history,668,9,42,34,42,src_collected_ah_2024_score_segments
2024,AH,history,669,6,33,28,33,src_collected_ah_2024_score_segments
2024,AH,history,671,2,27,26,27,src_collected_ah_2024_score_segments
2024,AH,history,672,4,25,22,25,src_collected_ah_2024_score_segments
2024,AH,history,673,21,21,1,21,src_collected_ah_2024_score_segments
2024,AH,physics,200,35,313412,313378,313412,src_collected_ah_2024_score_segments
2024,AH,physics,201,41,313377,313337,313377,src_collected_ah_2024_score_segments
2024,AH,physics,202,34,313336,313303,313336,src_collected_ah_2024_score_segments
2024,AH,physics,203,34,313302,313269,313302,src_collected_ah_2024_score_segments
2024,AH,physics,204,48,313268,313221,313268,src_collected_ah_2024_score_segments
2024,AH,physics,205,52,313220,313169,313220,src_collected_ah_2024_score_segments
2024,AH,physics,206,51,313168,313118,313168,src_collected_ah_2024_score_segments
2024,AH,physics,207,56,313117,313062,313117,src_collected_ah_2024_score_segments
2024,AH,physics,208,33,313061,313029,313061,src_collected_ah_2024_score_segments
2024,AH,physics,209,58,313028,312971,313028,src_collected_ah_2024_score_segments
2024,AH,physics,210,48,312970,312923,312970,src_collected_ah_2024_score_segments
2024,AH,physics,211,52,312922,312871,312922,src_collected_ah_2024_score_segments
2024,AH,physics,212,60,312870,312811,312870,src_collected_ah_2024_score_segments
2024,AH,physics,213,58,312810,312753,312810,src_collected_ah_2024_score_segments
2024,AH,physics,214,56,312752,312697,312752,src_collected_ah_2024_score_segments
2024,AH,physics,215,56,312696,312641,312696,src_collected_ah_2024_score_segments
2024,AH,physics,216,69,312640,312572,312640,src_collected_ah_2024_score_segments
2024,AH,physics,217,90,312571,312482,312571,src_collected_ah_2024_score_segments
2024,AH,physics,218,88,312481,312394,312481,src_collected_ah_2024_score_segments
2024,AH,physics,219,64,312393,312330,312393,src_collected_ah_2024_score_segments
2024,AH,physics,220,94,312329,312236,312329,src_collected_ah_2024_score_segments
2024,AH,physics,221,78,312235,312158,312235,src_collected_ah_2024_score_segments
2024,AH,physics,222,70,312157,312088,312157,src_collected_ah_2024_score_segments
2024,AH,physics,223,81,312087,312007,312087,src_collected_ah_2024_score_segments
2024,AH,physics,224,95,312006,311912,312006,src_collected_ah_2024_score_segments
2024,AH,physics,225,108,311911,311804,311911,src_collected_ah_2024_score_segments
2024,AH,physics,226,101,311803,311703,311803,src_collected_ah_2024_score_segments
2024,AH,physics,227,89,311702,311614,311702,src_collected_ah_2024_score_segments
2024,AH,physics,228,84,311613,311530,311613,src_collected_ah_2024_score_segments
2024,AH,physics,229,94,311529,311436,311529,src_collected_ah_2024_score_segments
2024,AH,physics,230,96,311435,311340,311435,src_collected_ah_2024_score_segments
2024,AH,physics,231,101,311339,311239,311339,src_collected_ah_2024_score_segments
2024,AH,physics,232,118,311238,311121,311238,src_collected_ah_2024_score_segments
2024,AH,physics,233,104,311120,311017,311120,src_collected_ah_2024_score_segments
2024,AH,physics,234,104,311016,310913,311016,src_collected_ah_2024_score_segments
2024,AH,physics,235,118,310912,310795,310912,src_collected_ah_2024_score_segments
2024,AH,physics,236,123,310794,310672,310794,src_collected_ah_2024_score_segments
2024,AH,physics,237,123,310671,310549,310671,src_collected_ah_2024_score_segments
2024,AH,physics,238,117,310548,310432,310548,src_collected_ah_2024_score_segments
2024,AH,physics,239,125,310431,310307,310431,src_collected_ah_2024_score_segments
2024,AH,physics,240,136,310306,310171,310306,src_collected_ah_2024_score_segments
2024,AH,physics,241,122,310170,310049,310170,src_collected_ah_2024_score_segments
2024,AH,physics,242,123,310048,309926,310048,src_collected_ah_2024_score_segments
2024,AH,physics,243,129,309925,309797,309925,src_collected_ah_2024_score_segments
2024,AH,physics,244,105,309796,309692,309796,src_collected_ah_2024_score_segments
2024,AH,physics,245,136,309691,309556,309691,src_collected_ah_2024_score_segments
2024,AH,physics,246,163,309555,309393,309555,src_collected_ah_2024_score_segments
2024,AH,physics,247,122,309392,309271,309392,src_collected_ah_2024_score_segments
2024,AH,physics,248,156,309270,309115,309270,src_collected_ah_2024_score_segments
2024,AH,physics,249,148,309114,308967,309114,src_collected_ah_2024_score_segments
2024,AH,physics,250,152,308966,308815,308966,src_collected_ah_2024_score_segments
2024,AH,physics,251,153,308814,308662,308814,src_collected_ah_2024_score_segments
2024,AH,physics,252,157,308661,308505,308661,src_collected_ah_2024_score_segments
2024,AH,physics,253,184,308504,308321,308504,src_collected_ah_2024_score_segments
2024,AH,physics,254,166,308320,308155,308320,src_collected_ah_2024_score_segments
2024,AH,physics,255,169,308154,307986,308154,src_collected_ah_2024_score_segments
2024,AH,physics,256,156,307985,307830,307985,src_collected_ah_2024_score_segments
2024,AH,physics,257,146,307829,307684,307829,src_collected_ah_2024_score_segments
2024,AH,physics,258,181,307683,307503,307683,src_collected_ah_2024_score_segments
2024,AH,physics,259,166,307502,307337,307502,src_collected_ah_2024_score_segments
2024,AH,physics,260,175,307336,307162,307336,src_collected_ah_2024_score_segments
2024,AH,physics,261,163,307161,306999,307161,src_collected_ah_2024_score_segments
2024,AH,physics,262,153,306998,306846,306998,src_collected_ah_2024_score_segments
2024,AH,physics,263,160,306845,306686,306845,src_collected_ah_2024_score_segments
2024,AH,physics,264,196,306685,306490,306685,src_collected_ah_2024_score_segments
2024,AH,physics,265,184,306489,306306,306489,src_collected_ah_2024_score_segments
2024,AH,physics,266,197,306305,306109,306305,src_collected_ah_2024_score_segments
2024,AH,physics,267,183,306108,305926,306108,src_collected_ah_2024_score_segments
2024,AH,physics,268,176,305925,305750,305925,src_collected_ah_2024_score_segments
2024,AH,physics,269,162,305749,305588,305749,src_collected_ah_2024_score_segments
2024,AH,physics,270,176,305587,305412,305587,src_collected_ah_2024_score_segments
2024,AH,physics,271,181,305411,305231,305411,src_collected_ah_2024_score_segments
2024,AH,physics,272,201,305230,305030,305230,src_collected_ah_2024_score_segments
2024,AH,physics,273,182,305029,304848,305029,src_collected_ah_2024_score_segments
2024,AH,physics,274,212,304847,304636,304847,src_collected_ah_2024_score_segments
2024,AH,physics,275,206,304635,304430,304635,src_collected_ah_2024_score_segments
2024,AH,physics,276,209,304429,304221,304429,src_collected_ah_2024_score_segments
2024,AH,physics,277,221,304220,304000,304220,src_collected_ah_2024_score_segments
2024,AH,physics,278,214,303999,303786,303999,src_collected_ah_2024_score_segments
2024,AH,physics,279,182,303785,303604,303785,src_collected_ah_2024_score_segments
2024,AH,physics,280,217,303603,303387,303603,src_collected_ah_2024_score_segments
2024,AH,physics,281,243,303386,303144,303386,src_collected_ah_2024_score_segments
2024,AH,physics,282,225,303143,302919,303143,src_collected_ah_2024_score_segments
2024,AH,physics,283,217,302918,302702,302918,src_collected_ah_2024_score_segments
2024,AH,physics,284,270,302701,302432,302701,src_collected_ah_2024_score_segments
2024,AH,physics,285,238,302431,302194,302431,src_collected_ah_2024_score_segments
2024,AH,physics,286,240,302193,301954,302193,src_collected_ah_2024_score_segments
2024,AH,physics,287,226,301953,301728,301953,src_collected_ah_2024_score_segments
2024,AH,physics,288,264,301727,301464,301727,src_collected_ah_2024_score_segments
2024,AH,physics,289,269,301463,301195,301463,src_collected_ah_2024_score_segments
2024,AH,physics,290,281,301194,300914,301194,src_collected_ah_2024_score_segments
2024,AH,physics,291,291,300913,300623,300913,src_collected_ah_2024_score_segments
2024,AH,physics,292,234,300622,300389,300622,src_collected_ah_2024_score_segments
2024,AH,physics,293,242,300388,300147,300388,src_collected_ah_2024_score_segments
2024,AH,physics,294,245,300146,299902,300146,src_collected_ah_2024_score_segments
2024,AH,physics,295,300,299901,299602,299901,src_collected_ah_2024_score_segments
2024,AH,physics,296,261,299601,299341,299601,src_collected_ah_2024_score_segments
2024,AH,physics,297,290,299340,299051,299340,src_collected_ah_2024_score_segments
2024,AH,physics,298,257,299050,298794,299050,src_collected_ah_2024_score_segments
2024,AH,physics,299,280,298793,298514,298793,src_collected_ah_2024_score_segments
2024,AH,physics,300,276,298513,298238,298513,src_collected_ah_2024_score_segments
2024,AH,physics,301,285,298237,297953,298237,src_collected_ah_2024_score_segments
2024,AH,physics,302,301,297952,297652,297952,src_collected_ah_2024_score_segments
2024,AH,physics,303,277,297651,297375,297651,src_collected_ah_2024_score_segments
2024,AH,physics,304,305,297374,297070,297374,src_collected_ah_2024_score_segments
2024,AH,physics,305,275,297069,296795,297069,src_collected_ah_2024_score_segments
2024,AH,physics,306,340,296794,296455,296794,src_collected_ah_2024_score_segments
2024,AH,physics,307,315,296454,296140,296454,src_collected_ah_2024_score_segments
2024,AH,physics,308,299,296139,295841,296139,src_collected_ah_2024_score_segments
2024,AH,physics,309,291,295840,295550,295840,src_collected_ah_2024_score_segments
2024,AH,physics,310,332,295549,295218,295549,src_collected_ah_2024_score_segments
2024,AH,physics,311,305,295217,294913,295217,src_collected_ah_2024_score_segments
2024,AH,physics,312,337,294912,294576,294912,src_collected_ah_2024_score_segments
2024,AH,physics,313,344,294575,294232,294575,src_collected_ah_2024_score_segments
2024,AH,physics,314,320,294231,293912,294231,src_collected_ah_2024_score_segments
2024,AH,physics,315,359,293911,293553,293911,src_collected_ah_2024_score_segments
2024,AH,physics,316,326,293552,293227,293552,src_collected_ah_2024_score_segments
2024,AH,physics,317,340,293226,292887,293226,src_collected_ah_2024_score_segments
2024,AH,physics,318,352,292886,292535,292886,src_collected_ah_2024_score_segments
2024,AH,physics,319,372,292534,292163,292534,src_collected_ah_2024_score_segments
2024,AH,physics,320,363,292162,291800,292162,src_collected_ah_2024_score_segments
2024,AH,physics,321,348,291799,291452,291799,src_collected_ah_2024_score_segments
2024,AH,physics,322,339,291451,291113,291451,src_collected_ah_2024_score_segments
2024,AH,physics,323,365,291112,290748,291112,src_collected_ah_2024_score_segments
2024,AH,physics,324,405,290747,290343,290747,src_collected_ah_2024_score_segments
2024,AH,physics,325,407,290342,289936,290342,src_collected_ah_2024_score_segments
2024,AH,physics,326,410,289935,289526,289935,src_collected_ah_2024_score_segments
2024,AH,physics,327,346,289525,289180,289525,src_collected_ah_2024_score_segments
2024,AH,physics,328,410,289179,288770,289179,src_collected_ah_2024_score_segments
2024,AH,physics,329,386,288769,288384,288769,src_collected_ah_2024_score_segments
2024,AH,physics,330,427,288383,287957,288383,src_collected_ah_2024_score_segments
2024,AH,physics,331,399,287956,287558,287956,src_collected_ah_2024_score_segments
2024,AH,physics,332,384,287557,287174,287557,src_collected_ah_2024_score_segments
2024,AH,physics,333,408,287173,286766,287173,src_collected_ah_2024_score_segments
2024,AH,physics,334,433,286765,286333,286765,src_collected_ah_2024_score_segments
2024,AH,physics,335,435,286332,285898,286332,src_collected_ah_2024_score_segments
2024,AH,physics,336,450,285897,285448,285897,src_collected_ah_2024_score_segments
2024,AH,physics,337,436,285447,285012,285447,src_collected_ah_2024_score_segments
2024,AH,physics,338,396,285011,284616,285011,src_collected_ah_2024_score_segments
2024,AH,physics,339,455,284615,284161,284615,src_collected_ah_2024_score_segments
2024,AH,physics,340,475,284160,283686,284160,src_collected_ah_2024_score_segments
2024,AH,physics,341,448,283685,283238,283685,src_collected_ah_2024_score_segments
2024,AH,physics,342,459,283237,282779,283237,src_collected_ah_2024_score_segments
2024,AH,physics,343,497,282778,282282,282778,src_collected_ah_2024_score_segments
2024,AH,physics,344,443,282281,281839,282281,src_collected_ah_2024_score_segments
2024,AH,physics,345,507,281838,281332,281838,src_collected_ah_2024_score_segments
2024,AH,physics,346,487,281331,280845,281331,src_collected_ah_2024_score_segments
2024,AH,physics,347,486,280844,280359,280844,src_collected_ah_2024_score_segments
2024,AH,physics,348,507,280358,279852,280358,src_collected_ah_2024_score_segments
2024,AH,physics,349,458,279851,279394,279851,src_collected_ah_2024_score_segments
2024,AH,physics,350,531,279393,278863,279393,src_collected_ah_2024_score_segments
2024,AH,physics,351,470,278862,278393,278862,src_collected_ah_2024_score_segments
2024,AH,physics,352,562,278392,277831,278392,src_collected_ah_2024_score_segments
2024,AH,physics,353,480,277830,277351,277830,src_collected_ah_2024_score_segments
2024,AH,physics,354,534,277350,276817,277350,src_collected_ah_2024_score_segments
2024,AH,physics,355,512,276816,276305,276816,src_collected_ah_2024_score_segments
2024,AH,physics,356,558,276304,275747,276304,src_collected_ah_2024_score_segments
2024,AH,physics,357,544,275746,275203,275746,src_collected_ah_2024_score_segments
2024,AH,physics,358,565,275202,274638,275202,src_collected_ah_2024_score_segments
2024,AH,physics,359,569,274637,274069,274637,src_collected_ah_2024_score_segments
2024,AH,physics,360,590,274068,273479,274068,src_collected_ah_2024_score_segments
2024,AH,physics,361,558,273478,272921,273478,src_collected_ah_2024_score_segments
2024,AH,physics,362,586,272920,272335,272920,src_collected_ah_2024_score_segments
2024,AH,physics,363,561,272334,271774,272334,src_collected_ah_2024_score_segments
2024,AH,physics,364,591,271773,271183,271773,src_collected_ah_2024_score_segments
2024,AH,physics,365,611,271182,270572,271182,src_collected_ah_2024_score_segments
2024,AH,physics,366,576,270571,269996,270571,src_collected_ah_2024_score_segments
2024,AH,physics,367,598,269995,269398,269995,src_collected_ah_2024_score_segments
2024,AH,physics,368,612,269397,268786,269397,src_collected_ah_2024_score_segments
2024,AH,physics,369,612,268785,268174,268785,src_collected_ah_2024_score_segments
2024,AH,physics,370,626,268173,267548,268173,src_collected_ah_2024_score_segments
2024,AH,physics,371,621,267547,266927,267547,src_collected_ah_2024_score_segments
2024,AH,physics,372,699,266926,266228,266926,src_collected_ah_2024_score_segments
2024,AH,physics,373,679,266227,265549,266227,src_collected_ah_2024_score_segments
2024,AH,physics,374,637,265548,264912,265548,src_collected_ah_2024_score_segments
2024,AH,physics,375,666,264911,264246,264911,src_collected_ah_2024_score_segments
2024,AH,physics,376,651,264245,263595,264245,src_collected_ah_2024_score_segments
2024,AH,physics,377,697,263594,262898,263594,src_collected_ah_2024_score_segments
2024,AH,physics,378,700,262897,262198,262897,src_collected_ah_2024_score_segments
2024,AH,physics,379,690,262197,261508,262197,src_collected_ah_2024_score_segments
2024,AH,physics,380,710,261507,260798,261507,src_collected_ah_2024_score_segments
2024,AH,physics,381,778,260797,260020,260797,src_collected_ah_2024_score_segments
2024,AH,physics,382,673,260019,259347,260019,src_collected_ah_2024_score_segments
2024,AH,physics,383,719,259346,258628,259346,src_collected_ah_2024_score_segments
2024,AH,physics,384,710,258627,257918,258627,src_collected_ah_2024_score_segments
2024,AH,physics,385,729,257917,257189,257917,src_collected_ah_2024_score_segments
2024,AH,physics,386,776,257188,256413,257188,src_collected_ah_2024_score_segments
2024,AH,physics,387,723,256412,255690,256412,src_collected_ah_2024_score_segments
2024,AH,physics,388,729,255689,254961,255689,src_collected_ah_2024_score_segments
2024,AH,physics,389,751,254960,254210,254960,src_collected_ah_2024_score_segments
2024,AH,physics,390,758,254209,253452,254209,src_collected_ah_2024_score_segments
2024,AH,physics,391,744,253451,252708,253451,src_collected_ah_2024_score_segments
2024,AH,physics,392,714,252707,251994,252707,src_collected_ah_2024_score_segments
2024,AH,physics,393,760,251993,251234,251993,src_collected_ah_2024_score_segments
2024,AH,physics,394,784,251233,250450,251233,src_collected_ah_2024_score_segments
2024,AH,physics,395,788,250449,249662,250449,src_collected_ah_2024_score_segments
2024,AH,physics,396,773,249661,248889,249661,src_collected_ah_2024_score_segments
2024,AH,physics,397,781,248888,248108,248888,src_collected_ah_2024_score_segments
2024,AH,physics,398,801,248107,247307,248107,src_collected_ah_2024_score_segments
2024,AH,physics,399,831,247306,246476,247306,src_collected_ah_2024_score_segments
2024,AH,physics,400,892,246475,245584,246475,src_collected_ah_2024_score_segments
2024,AH,physics,401,836,245583,244748,245583,src_collected_ah_2024_score_segments
2024,AH,physics,402,815,244747,243933,244747,src_collected_ah_2024_score_segments
2024,AH,physics,403,893,243932,243040,243932,src_collected_ah_2024_score_segments
2024,AH,physics,404,852,243039,242188,243039,src_collected_ah_2024_score_segments
2024,AH,physics,405,878,242187,241310,242187,src_collected_ah_2024_score_segments
2024,AH,physics,406,901,241309,240409,241309,src_collected_ah_2024_score_segments
2024,AH,physics,407,881,240408,239528,240408,src_collected_ah_2024_score_segments
2024,AH,physics,408,895,239527,238633,239527,src_collected_ah_2024_score_segments
2024,AH,physics,409,901,238632,237732,238632,src_collected_ah_2024_score_segments
2024,AH,physics,410,858,237731,236874,237731,src_collected_ah_2024_score_segments
2024,AH,physics,411,922,236873,235952,236873,src_collected_ah_2024_score_segments
2024,AH,physics,412,954,235951,234998,235951,src_collected_ah_2024_score_segments
2024,AH,physics,413,895,234997,234103,234997,src_collected_ah_2024_score_segments
2024,AH,physics,414,952,234102,233151,234102,src_collected_ah_2024_score_segments
2024,AH,physics,415,934,233150,232217,233150,src_collected_ah_2024_score_segments
2024,AH,physics,416,959,232216,231258,232216,src_collected_ah_2024_score_segments
2024,AH,physics,417,1043,231257,230215,231257,src_collected_ah_2024_score_segments
2024,AH,physics,418,989,230214,229226,230214,src_collected_ah_2024_score_segments
2024,AH,physics,419,964,229225,228262,229225,src_collected_ah_2024_score_segments
2024,AH,physics,420,1000,228261,227262,228261,src_collected_ah_2024_score_segments
2024,AH,physics,421,1038,227261,226224,227261,src_collected_ah_2024_score_segments
2024,AH,physics,422,982,226223,225242,226223,src_collected_ah_2024_score_segments
2024,AH,physics,423,1043,225241,224199,225241,src_collected_ah_2024_score_segments
2024,AH,physics,424,1023,224198,223176,224198,src_collected_ah_2024_score_segments
2024,AH,physics,425,965,223175,222211,223175,src_collected_ah_2024_score_segments
2024,AH,physics,426,1035,222210,221176,222210,src_collected_ah_2024_score_segments
2024,AH,physics,427,1046,221175,220130,221175,src_collected_ah_2024_score_segments
2024,AH,physics,428,1035,220129,219095,220129,src_collected_ah_2024_score_segments
2024,AH,physics,429,1022,219094,218073,219094,src_collected_ah_2024_score_segments
2024,AH,physics,430,1075,218072,216998,218072,src_collected_ah_2024_score_segments
2024,AH,physics,431,1106,216997,215892,216997,src_collected_ah_2024_score_segments
2024,AH,physics,432,1118,215891,214774,215891,src_collected_ah_2024_score_segments
2024,AH,physics,433,1060,214773,213714,214773,src_collected_ah_2024_score_segments
2024,AH,physics,434,1097,213713,212617,213713,src_collected_ah_2024_score_segments
2024,AH,physics,435,1180,212616,211437,212616,src_collected_ah_2024_score_segments
2024,AH,physics,436,1098,211436,210339,211436,src_collected_ah_2024_score_segments
2024,AH,physics,437,1158,210338,209181,210338,src_collected_ah_2024_score_segments
2024,AH,physics,438,1132,209180,208049,209180,src_collected_ah_2024_score_segments
2024,AH,physics,439,1131,208048,206918,208048,src_collected_ah_2024_score_segments
2024,AH,physics,440,1242,206917,205676,206917,src_collected_ah_2024_score_segments
2024,AH,physics,441,1173,205675,204503,205675,src_collected_ah_2024_score_segments
2024,AH,physics,442,1122,204502,203381,204502,src_collected_ah_2024_score_segments
2024,AH,physics,443,1181,203380,202200,203380,src_collected_ah_2024_score_segments
2024,AH,physics,444,1174,202199,201026,202199,src_collected_ah_2024_score_segments
2024,AH,physics,445,1195,201025,199831,201025,src_collected_ah_2024_score_segments
2024,AH,physics,446,1202,199830,198629,199830,src_collected_ah_2024_score_segments
2024,AH,physics,447,1194,198628,197435,198628,src_collected_ah_2024_score_segments
2024,AH,physics,448,1188,197434,196247,197434,src_collected_ah_2024_score_segments
2024,AH,physics,449,1189,196246,195058,196246,src_collected_ah_2024_score_segments
2024,AH,physics,450,1194,195057,193864,195057,src_collected_ah_2024_score_segments
2024,AH,physics,451,1179,193863,192685,193863,src_collected_ah_2024_score_segments
2024,AH,physics,452,1211,192684,191474,192684,src_collected_ah_2024_score_segments
2024,AH,physics,453,1266,191473,190208,191473,src_collected_ah_2024_score_segments
2024,AH,physics,454,1232,190207,188976,190207,src_collected_ah_2024_score_segments
2024,AH,physics,455,1221,188975,187755,188975,src_collected_ah_2024_score_segments
2024,AH,physics,456,1283,187754,186472,187754,src_collected_ah_2024_score_segments
2024,AH,physics,457,1220,186471,185252,186471,src_collected_ah_2024_score_segments
2024,AH,physics,458,1306,185251,183946,185251,src_collected_ah_2024_score_segments
2024,AH,physics,459,1306,183945,182640,183945,src_collected_ah_2024_score_segments
2024,AH,physics,460,1312,182639,181328,182639,src_collected_ah_2024_score_segments
2024,AH,physics,461,1297,181327,180031,181327,src_collected_ah_2024_score_segments
2024,AH,physics,462,1319,180030,178712,180030,src_collected_ah_2024_score_segments
2024,AH,physics,463,1305,178711,177407,178711,src_collected_ah_2024_score_segments
2024,AH,physics,464,1249,177406,176158,177406,src_collected_ah_2024_score_segments
2024,AH,physics,465,1373,176157,174785,176157,src_collected_ah_2024_score_segments
2024,AH,physics,466,1363,174784,173422,174784,src_collected_ah_2024_score_segments
2024,AH,physics,467,1394,173421,172028,173421,src_collected_ah_2024_score_segments
2024,AH,physics,468,1305,172027,170723,172027,src_collected_ah_2024_score_segments
2024,AH,physics,469,1355,170722,169368,170722,src_collected_ah_2024_score_segments
2024,AH,physics,470,1434,169367,167934,169367,src_collected_ah_2024_score_segments
2024,AH,physics,471,1336,167933,166598,167933,src_collected_ah_2024_score_segments
2024,AH,physics,472,1413,166597,165185,166597,src_collected_ah_2024_score_segments
2024,AH,physics,473,1391,165184,163794,165184,src_collected_ah_2024_score_segments
2024,AH,physics,474,1415,163793,162379,163793,src_collected_ah_2024_score_segments
2024,AH,physics,475,1410,162378,160969,162378,src_collected_ah_2024_score_segments
2024,AH,physics,476,1351,160968,159618,160968,src_collected_ah_2024_score_segments
2024,AH,physics,477,1468,159617,158150,159617,src_collected_ah_2024_score_segments
2024,AH,physics,478,1400,158149,156750,158149,src_collected_ah_2024_score_segments
2024,AH,physics,479,1439,156749,155311,156749,src_collected_ah_2024_score_segments
2024,AH,physics,480,1366,155310,153945,155310,src_collected_ah_2024_score_segments
2024,AH,physics,481,1479,153944,152466,153944,src_collected_ah_2024_score_segments
2024,AH,physics,482,1465,152465,151001,152465,src_collected_ah_2024_score_segments
2024,AH,physics,483,1387,151000,149614,151000,src_collected_ah_2024_score_segments
2024,AH,physics,484,1431,149613,148183,149613,src_collected_ah_2024_score_segments
2024,AH,physics,485,1393,148182,146790,148182,src_collected_ah_2024_score_segments
2024,AH,physics,486,1459,146789,145331,146789,src_collected_ah_2024_score_segments
2024,AH,physics,487,1397,145330,143934,145330,src_collected_ah_2024_score_segments
2024,AH,physics,488,1443,143933,142491,143933,src_collected_ah_2024_score_segments
2024,AH,physics,489,1440,142490,141051,142490,src_collected_ah_2024_score_segments
2024,AH,physics,490,1485,141050,139566,141050,src_collected_ah_2024_score_segments
2024,AH,physics,491,1367,139565,138199,139565,src_collected_ah_2024_score_segments
2024,AH,physics,492,1428,138198,136771,138198,src_collected_ah_2024_score_segments
2024,AH,physics,493,1428,136770,135343,136770,src_collected_ah_2024_score_segments
2024,AH,physics,494,1417,135342,133926,135342,src_collected_ah_2024_score_segments
2024,AH,physics,495,1456,133925,132470,133925,src_collected_ah_2024_score_segments
2024,AH,physics,496,1447,132469,131023,132469,src_collected_ah_2024_score_segments
2024,AH,physics,497,1412,131022,129611,131022,src_collected_ah_2024_score_segments
2024,AH,physics,498,1412,129610,128199,129610,src_collected_ah_2024_score_segments
