year,province_code,batch_code,subject_track,college_code,group_code,major_code,major_name,subject_requirement,plan_count,tuition,duration,campus,note,source_id
2024,AH,ordinary_undergraduate,history,1496,001,18,翻译,不限,2,4620,四年,,(外语语种须为英语，英语单科成绩不低于90分，须参加省级英语口试且成绩合格)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1496,002,16,广播电视编导,不限,3,8800,四年,,(艺术类专业，授予艺术学学士学位)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1496,003,19,学前教育,不限,2,42000,四年,,(中外合作办学)(师范)(建议外语语种为英语的考生报考，英语单科成绩不低于90分，须参加省级英语口试且成绩合格;高收费专业，只招收有专业志愿者;不招色弱、色盲或单色识别不全者)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1496,004,14,汉语国际教育,思想政治,8,4180,四年,,(师范)(建议外语语种为英语的考生报考，英语单科成绩不低于90分，须参加省级英语口试且成绩合格)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1496,004,15,思想政治教育,思想政治,2,4180,四年,,(师范),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1496,005,12,地理科学,地理,3,4620,四年,,(师范)(不招色盲或单色识别不全者)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1496,005,13,地理科学类,地理,3,4620,四年,,(含自然地理与资源环境、人文地理与城乡规划、地理信息科学)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1499,001,01,健康服务与管理,不限,4,4620,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1502,001,01,汉语言文学,不限,5,5060,四年,,(师范),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1505,001,01,汉语言文学,不限,2,5200,四年,,(师范),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1505,001,02,历史学,不限,3,4000,四年,,(师范),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1505,001,03,旅游管理,不限,2,4000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1506,001,01,汉语言文学,不限,3,23800,四年,,(大一上学期就读京山校区，大一下学期起就读武汉主校区)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1506,001,02,法学,不限,3,23800,四年,,(大一上学期就读京山校区，大一下学期起就读武汉主校区)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1506,001,03,电子商务,不限,3,23800,四年,,(大一上学期就读京山校区，大一下学期起就读武汉主校区)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1508,001,01,工商管理类,不限,2,5300,四年,,(含工商管理、人力资源管理)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1508,001,02,英语,不限,3,5300,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1511,001,01,国际商务,不限,3,5300,四年,,(大一、大二在下沙校区就读，大三起在仓前校区就读)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1511,001,02,公共事业管理,不限,2,5300,四年,,(卫生事业管理方向)(大一在下沙校区就读，大二起在仓前校区就读)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1511,001,03,健康服务与管理,不限,2,5300,四年,,(大一在下沙校区就读，大二起在仓前校区就读)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1511,001,04,文化产业管理,不限,3,9000,四年,,(下沙校区)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1515,001,01,英语,不限,30,6050,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1515,002,02,思想政治教育,思想政治,8,5500,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1515,002,03,法学,思想政治,12,5500,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1516,001,01,英语,不限,22,6050,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1516,002,02,网络与新媒体,思想政治,39,5500,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1520,001,04,中国语言文学类,不限,3,16000,四年,,(含汉语言文学、汉语国际教育)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1520,001,05,外国语言文学类,不限,3,16000,四年,,(含英语、西班牙语、葡萄牙语)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1520,001,06,新闻传播学类,不限,4,16000,四年,,(含新闻学、广播电视学、广告学、传播学、编辑出版学、网络与新媒体、数字出版)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1520,001,07,文化产业管理,不限,3,16000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1520,001,08,电子商务,不限,3,16000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1520,001,09,会展经济与管理,不限,3,16000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1520,002,01,戏剧影视文学,不限,5,29000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1520,002,02,广播电视编导,不限,8,29000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1520,002,03,影视技术,不限,2,29000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1521,001,01,中国语言文学类,不限,4,5060,四年,,(含汉语言文学、汉语国际教育、古典文献学)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1521,001,02,国际经济与贸易,不限,3,5060,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1521,001,03,新闻传播学类,不限,3,5060,四年,,(含新闻学、广播电视学、编辑出版学)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1521,001,04,广告学,不限,3,5060,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1521,001,05,英语,不限,3,5390,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1521,001,06,财务管理,不限,3,5060,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1521,001,07,工商管理,不限,3,5060,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1521,001,08,财政学,不限,3,5060,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1521,001,09,法学,不限,3,5060,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1521,001,10,金融学,不限,3,5060,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1522,001,01,经济学类,不限,3,4600,四年,,(含经济学、国际经济与贸易、金融学)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1522,001,02,英语,不限,3,4900,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1522,001,03,汉语国际教育,不限,4,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1522,001,04,广告学,不限,2,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1522,001,05,工商管理类,不限,5,4600,四年,,(含工商管理、市场营销、人力资源管理、旅游管理;企业管理方向)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1522,001,06,电子商务,不限,4,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1522,001,07,物流管理与工程类,不限,4,4600,四年,,(含物流管理、采购管理)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1522,002,08,金融学,不限,6,25500,四年,,(中外合作办学)(与英国厄尔斯特大学合作办学，要求高考外语成绩不低于90分)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1523,001,01,法学,不限,4,19000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1523,001,02,英语,不限,2,21000,四年,,(只招收英语语种考生)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1523,001,04,工商管理类,不限,2,19000,四年,,(财会方向，含会计学、财务管理专业)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1523,001,05,电子商务,不限,2,19000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1523,002,03,护理学,生物,3,21000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1524,001,01,经济与金融,不限,1,18000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1524,001,02,英语,不限,1,20000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1524,001,03,网络与新媒体,不限,1,18000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1524,001,05,审计学,不限,1,18000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1524,001,06,文化遗产,不限,1,18000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1524,001,07,文物与博物馆学,不限,1,18000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1524,002,04,护理学,生物,4,20000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1527,001,01,工商管理,不限,1,10000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1527,001,02,英语,不限,1,10000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1527,001,03,会计学,不限,1,10000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1534,001,01,市场营销,不限,3,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1534,001,02,国际商务,不限,3,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1534,001,03,会展经济与管理,不限,3,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1537,001,01,英语,不限,2,4900,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1537,001,02,德语,不限,2,4900,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1539,001,01,工商管理,不限,5,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1539,001,02,市场营销,不限,5,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1539,001,03,金融学,不限,6,5060,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1539,001,04,财政学,不限,5,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1539,001,05,会计学,不限,5,5060,四年,,(ACCA方向)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1539,001,06,翻译,不限,5,4900,四年,,(只招英语语种考生)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1540,001,01,经济学,不限,3,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1540,001,02,国际经济与贸易,不限,4,5060,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1540,001,03,法学,不限,2,5060,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1540,001,04,汉语言文学,不限,4,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1540,001,05,商务英语,不限,3,4900,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1540,001,06,人力资源管理,不限,3,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1540,001,07,会计学,不限,2,5060,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1540,001,08,行政管理,不限,4,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1540,001,09,土地资源管理,不限,4,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1540,001,10,酒店管理,不限,2,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1542,001,01,大数据与财务管理,不限,3,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1542,001,02,汽车服务工程,不限,3,4900,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1544,001,01,会计学,不限,4,22000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1544,001,03,小学教育,不限,4,20000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1544,002,02,护理学,生物,3,22000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1551,001,02,广播电视编导,不限,5,8000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1551,001,05,劳动与社会保障,不限,3,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1551,001,06,家政学,不限,3,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1551,001,07,学前教育,不限,3,4600,四年,,(师范),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1551,001,08,英语,不限,2,5390,四年,,(师范),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1551,001,09,英语,不限,2,5390,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1551,002,01,汉语言文学,不限,3,5060,四年,,(师范),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1551,003,03,法学,思想政治,3,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1551,003,04,政治学与行政学,思想政治,3,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1556,001,01,日语,不限,1,25000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1556,001,02,朝鲜语,不限,1,25000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1556,001,03,英语,不限,2,21000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1556,001,04,法语,不限,1,25000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1556,001,05,葡萄牙语,不限,1,25000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1556,001,06,小学教育,不限,2,19000,四年,,(师范),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1556,001,07,商务英语,不限,1,21000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1556,001,08,财务管理,不限,1,19000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1556,001,09,意大利语,不限,1,25000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1561,001,01,小学教育,不限,6,4200,四年,,(师范),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1561,001,02,人力资源管理,不限,5,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1561,001,03,商务英语,不限,5,4200,四年,,(只招英语语种考生)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1562,003,05,社会学,不限,3,5720,四年,,(大一、大三、大四在南京相应校区学习，大二在常州校区学习)),src_collected_ah_2024_enrollment_plan
